;P234_01_N_Scr_1.CEL;P234_02_N_Inh_3.CEL;P234_03_6F4_Scr_1.CEL;P234_04_6F4_Scr_3.CEL;P234_05_6F4_Inh_2.CEL;P234_06_6F4_Inh_3.CEL
TC0500003208.mm.2;8,90694342837939;8,76866455263828;8,52704707019803;7,78757569812757;8,74251703307231;8,34059139302462
TC0500003212.mm.2;10,9530238834165;11,0040733447614;9,91736792242806;7,82638979007029;9,34852771094046;9,03548689279429
TC0500003215.mm.2;7,39338978851563;7,29275132416715;6,73455974692896;4,94291861188468;6,70238753611475;4,95532351389142
TC0500003219.mm.2;7,71038642293084;7,77492316058378;7,77226505017664;6,20256098469701;8,20806783483053;6,34633781789703
TC0500003220.mm.2;9,38618687675664;9,35777449542682;8,7580601945618;6,99515640021161;8,59827068705218;7,65843908008506
TC0500003221.mm.2;6,07141279084667;6,14990139011392;6,26137245683361;6,79009709948375;6,13414755697084;6,04529943655709
TC0500003223.mm.2;6,00326566402098;5,93290415786484;5,78785752776;5,408328657006;5,82103350044061;6,04249907357993
TC0500003225.mm.2;7,61281149396688;7,29460256934788;6,75753289379229;6,19330767352058;6,56206524754218;6,99365150484474
TC0500003227.mm.2;5,36886591325704;5,29377461755252;5,65826446777354;5,20411217822851;5,22706263610331;6,30818410285059
TC0500003233.mm.2;2,85601760860997;3,06506348447194;3,72409981482446;4,85171778370254;4,66595783482665;4,77269908107369
TC0500003234.mm.2;7,31463053302906;7,27245215910048;7,53674847628293;6,60691941121286;7,20678954329777;6,69800792874149
TC0500003236.mm.2;9,17227502838636;9,30992122179142;8,83092144291812;7,03862025105332;8,0911834894833;7,3225285345988
TC0500003238.mm.2;7,8597707867308;7,89040003946753;6,93283691747052;4,74629070633681;7,35774934094157;4,11651560718249
TC0500003240.mm.2;8,15502691026486;7,95169460876716;7,72327941591548;6,72457776789514;6,63805680177554;6,92501288568508
TC0500003241.mm.2;8,90956741749116;8,73806413627973;7,72435647358384;6,53055484893891;7,49961180439022;5,93112418705875
TC0500003243.mm.2;4,90009298271162;5,04272866145969;4,74227088466028;5,62929812564616;5,08734089696968;5,37626471883111
TC0500003244.mm.2;4,3550086285496;4,56686162323537;4,16210839070311;5,26828710222898;4,51599193602323;4,19479817312951
TC0500003245.mm.2;6,16106604308495;6,34435930189955;6,2588576067715;6,41899860803483;5,82173565854287;6,47272873820979
TC0500003247.mm.2;7,47364934606604;7,4265005507819;7,81392337259664;8,07186968989512;7,73604894820649;8,14660479596533
TC0500003249.mm.2;7,91521045767374;8,06081054076949;6,625701264616;6,83121688732154;6,86306817426918;6,76550612754718
TC0500003252.mm.2;7,28917713921407;7,05193821863107;7,90048336991764;8,14863601611162;8,21769682716228;7,9657542728366
TC0500003253.mm.2;7,82405514104042;7,88702756937377;6,85906935853691;6,75626770371505;7,39562011895696;7,3841619448297
TC0500003254.mm.2;7,58759570733729;7,68677649675903;6,73457519334929;5,78270408172343;6,94268119536954;5,57137653094728
TC0500003256.mm.2;5,67170162621483;5,53346380376513;6,28979492066426;6,28894172477811;6,61114071530085;5,99573503023064
TC0500003258.mm.2;7,65430794406536;7,29667482102447;7,36346960437752;7,51706797887151;7,13500987890446;7,09277841610795
TC0500003261.mm.2;7,68398795942653;7,58007364184565;7,95062611469345;5,61705259445709;7,42135571179461;7,48213506319408
TC0500003264.mm.2;9,6533931562575;9,26339855606548;9,40652054268919;8,80548595907585;9,41427808573942;8,40259418811871
TC0500003268.mm.2;8,17828537736219;8,12656902049736;7,89453717567666;8,62535086044735;8,22085910219759;8,35735838495598
TC0500003271.mm.2;7,62320220588699;7,54096677738723;7,92742545660225;7,62428504560598;7,87527966842323;7,7205992494252
TC0500003273.mm.2;11,6078132260321;11,5998990853188;11,5715072013169;9,86286424267832;11,3356918936785;10,4858918328102
TC0500003274.mm.2;5,26589585976109;5,33404203078487;5,01126796641718;5,32200677519072;5,01568375049472;5,08098307316241
TC0500003275.mm.2;4,03878718331109;4,53523838664051;4,62003997817785;5,00584835946603;4,49178253197339;4,96124405124924
TC0500003284.mm.2;7,15857203921701;7,29988727471212;5,98053358637045;5,34158525978079;6,793764933064;4,89630804926519
TC0500003286.mm.2;6,1553935346935;6,29836423019202;5,91809655133292;5,81597703989574;6,0211800265888;5,81068220574313
TC0500003296.mm.2;7,88246045358356;8,18714447553724;7,3977877443251;6,24278361323084;7,26724019967719;6,81515465638821
TC0500003297.mm.2;6,80743075884712;6,99918765037368;7,12014787884701;7,13120659297155;6,85899683246449;6,25667857155886
TC0500003305.mm.2;7,14499153955973;7,20713520529147;7,04016100036622;7,70978950511208;6,98513292996299;7,07596764525886
TC0500003306.mm.2;4,83762869113296;4,707711341723;5,33175939280741;5,1273319169065;4,93203431968431;5,74437849562134
TC0500003308.mm.2;7,8004543303159;8,00048879091008;8,90759567122695;9,30139243582594;9,46367645748408;9,48588680110986
TC0500003310.mm.2;6,96572441836288;6,95669376114966;6,8137582052581;6,61248911598154;6,80740797192486;6,19372878653905
TC0500003312.mm.2;10,4079946379506;10,3072064951514;10,7688957652166;9,66756714246686;10,8278353255591;10,0042511387352
TC0500003313.mm.2;7,12811209367276;7,38672836847974;6,24500090509056;5,91148704451008;6,1445356517767;6,24044934612606
TC0500003314.mm.2;6,88682563050518;7,1263739604897;7,15056903543394;7,89962195894315;7,31039599462335;7,74080361729409
TC0500003318.mm.2;9,22505126314702;9,03099217979433;8,60709751545617;7,70447971905506;8,576371476287;7,78669402399649
TC0500003320.mm.2;4,23274158946711;4,36499584201558;4,55770485346077;4,35511630499589;3,92646317161154;4,1523759611354
TC0500003323.mm.2;7,89570532196116;7,9385926959848;7,53384856208528;7,52403067756677;7,72288366692324;7,68385662406709
TC0500003329.mm.2;9,50223103143158;9,49810194520298;9,32362916011738;9,68339627976134;9,34777455509751;9,36601768406183
TC0500003367.mm.2;8,08824075706395;8,61175487025789;8,11548950004412;8,37775562250887;8,02858435254285;8,45219794420495
TC0500003368.mm.2;7,01867355554971;7,45641356094971;5,88314234105483;7,28007679406546;7,3063246807123;7,39125826256335
TC0500003369.mm.2;9,35687233616537;9,59239476213743;8,67891279337991;7,7640668276277;8,25628985618692;7,19810162640785
TC0500003371.mm.2;6,97372255955201;6,68731400526102;6,40472030808711;6,03941116558572;6,1501043400586;6,49203587983371
TC0500003373.mm.2;7,41748933414553;7,59141835446017;6,6634356878819;6,43512944892999;6,64075564784109;6,59891900397509
TC0500003375.mm.2;4,09933765673871;3,78984909636039;4,82784476967235;5,72650693509189;5,09424434568899;6,0049277914957
TC0500003376.mm.2;5,33887449189248;5,36440963335905;5,10425156161415;5,26488939800664;5,25181393260407;5,23662144335613
TC0500003377.mm.2;9,80694058372646;9,73844823598708;9,33353957016321;7,63349102573624;8,99556562552691;8,81068715408021
TC0500003378.mm.2;8,67800904920966;8,53290742696135;8,28919716436901;7,94719378522007;8,3616222659539;8,27821073046525
TC0500003379.mm.2;7,12524585840834;7,36691045509831;7,54654072679413;7,50410901677162;7,57771134471009;7,74649941549972
TC0500003381.mm.2;5,58455468168575;5,61744916570338;5,84350327170775;7,07751392598897;6,72513701742416;7,01647021647051
TC0500003382.mm.2;5,35817088053241;5,51879269214927;5,81844222261201;6,66813435499419;6,02111014733022;5,96148351266866
TC0500003384.mm.2;4,54922125711601;4,82669519802264;5,14684143558579;5,8949667765815;4,61673809655913;5,29713916790022
TC0500003388.mm.2;5,86365079014988;6,22530594907656;6,22593919158046;6,37975071886594;6,44102326448868;7,05765457902046
TC0500003390.mm.2;6,9862807773656;7,29505996539855;7,69635119236056;8,13629769518359;7,53612518942479;7,55945403263823
TC0500003391.mm.2;6,83544453007103;6,63301413584498;7,07670132333899;7,34992699109669;6,94038684347769;8,08034619651013
TC0500003392.mm.2;4,23351276650203;3,98919157712547;4,34620481645853;4,13798078372001;4,50400688352194;4,57910760200585
TC0500003393.mm.2;8,0926755148783;7,81138785143231;7,76818701818385;6,09563639753013;6,54216560383084;6,43945385657677
TC0500003395.mm.2;6,13321990573185;6,25786755606448;5,83672014848873;5,45288780578836;5,2282510581457;6,27610241201737
TC0500003398.mm.2;3,77121378400867;4,06719498288854;4,17256883988481;4,81679539683991;4,43953899732614;5,26814144566828
TC0500003399.mm.2;5,66005247784523;4,96313156873387;6,72554608349027;7,59300147139834;6,94214253219434;7,39113034563945
TC0500003404.mm.2;5,6985676167353;5,57769934362546;6,56361595326263;4,88129041678183;5,34846305959432;5,56556912244985
TC0500003406.mm.2;4,1817512181908;3,92844228972892;3,79438846022268;3,5760088698413;4,12601769134598;4,03829621617629
TC0500003410.mm.2;10,6054540227276;10,4149403803589;9,4042305227742;8,04779642232327;9,20817313154519;8,76799252846088
TC0500003411.mm.2;5,90943470334084;6,03804277408394;6,60495694736074;6,94248886939501;6,58305148503868;6,98219739502205
TC0500003414.mm.2;7,04811357718665;7,08235500686395;7,06867989926351;7,79624458433612;7,02788341188573;7,83868599001782
TC0500003415.mm.2;7,18691102448613;7,22265419520067;7,27615799133863;7,87484428668271;7,37622662426236;7,54944492994238
TC0500003416.mm.2;6,170577730257;6,20532103246537;5,89127453725618;5,98597960412529;6,19841331777605;5,30822273339737
TC0500003417.mm.2;5,902725676833;6,29675546410817;6,4998011306788;6,88122684454188;6,68927291779407;6,8473651651764
TC0500003418.mm.2;8,02380824286104;8,15278958821585;7,35235388474206;5,17456133068407;6,60157652897186;6,23386231229026
TC0500003427.mm.2;5,21865177627321;4,98181828756201;5,69066333352513;6,8919697746485;5,85955548938305;6,23106887480455
TC0500003429.mm.2;9,07730284064275;9,1798493991929;9,09883651911326;9,27868091522095;9,12009532095232;9,06437683390348
TC0500003430.mm.2;10,0178455904008;10,2657689579962;8,95896133400353;6,91398726179426;8,81775331103885;7,91068640564299
TC0500003431.mm.2;5,86391258377746;5,94312852493036;6,42979098073469;6,92903955360605;6,35430223451474;6,62313276939598
TC0500003433.mm.2;6,34885191811032;5,97279990621544;6,06730392743122;6,77692908451927;6,10749370702552;7,00217895199752
TC0500003434.mm.2;4,41075695989835;4,20170060013717;4,94225372766694;5,81413558474994;4,79294397486618;5,96387574168561
TC0500003435.mm.2;6,64945928000391;6,20702061913905;7,06174408100718;7,92938193873702;7,08478602991108;7,94710591165828
TC0500003436.mm.2;3,88310128508474;4,929884915039;4,36640758515177;5,3757605602237;4,14899769653038;5,47447880487853
TC0500003439.mm.2;7,5745015429055;8,00049504335202;6,84433089757429;6,6762600573627;6,84711014262052;6,50204197106703
TC0500003441.mm.2;4,93471613625102;4,88777318778008;4,84256010432832;5,56549371304443;5,32704650398;5,37549473117432
TC0500003442.mm.2;6,68630497240367;6,52192168763821;5,86339325783856;6,66775736169053;5,86860466493162;6,45862184198345
TC0500003446.mm.2;3,41901250736915;3,3458530562551;3,15416998178501;4,14792590523699;3,11645169602342;4,10092080292542
TC0500003448.mm.2;7,06818898437237;6,7181319789748;7,11445508965449;7,95869716430398;6,95200237529148;6,84161860862912
TC0500003449.mm.2;6,88457947746429;6,7977652695647;7,48031164738253;8,81379536872666;7,49534416075675;8,24728202388205
TC0500003451.mm.2;6,0542506624638;5,85427818888713;6,77152281038526;7,31943843352279;6,09760566999844;7,20256859154795
TC0500003452.mm.2;7,84561753866247;7,76437236052933;7,85568876203893;7,5094535656369;7,59030427856065;7,62205644703145
TC0500003461.mm.2;6,93057273503931;6,90816649474072;6,71845927765996;7,52101469844857;5,92943879036692;5,73151770602194
TC0500003462.mm.2;7,74996739527755;7,48941752624453;7,64102230376828;7,13699815516799;6,80800585979972;7,01147723843364
TC0500003463.mm.2;4,29493891617563;4,66339929178498;4,00194582024919;3,71944376920138;4,54278147596047;4,27458594740525
TC0500003464.mm.2;5,70658431491944;6,03013179846611;6,4907612299812;6,00303006782544;6,53969959371306;5,90629876113553
TC0500003465.mm.2;4,04289354440487;4,03974947572249;3,93146163563333;4,00181619833535;4,07585287529652;4,17055386471118
TC0500003466.mm.2;2,07480938970774;2,87010265712548;2,66105397763662;4,48563884610696;3,09739806699424;3,36686104591554
TC0500003468.mm.2;9,91472825538989;10,0328561775088;8,97510651714487;7,68632536115425;8,51439736599509;7,20440845510232
TC0500003470.mm.2;7,09424498767604;7,08195472165607;7,56698629501714;6,78396435968681;7,23084748872145;7,02807652796563
TC0500003472.mm.2;7,37110607098252;7,60648521172064;6,26382301112189;3,68849639194255;5,90348734099015;5,04455333524737
TC0500003474.mm.2;7,16582010164909;7,18233913040421;7,14196375716636;7,19670170437094;7,01775863732365;7,18517401276938
TC0500003477.mm.2;7,95115024407954;7,66909966977389;7,76452061264112;5,60433785922051;7,05361529741902;6,57803380768749
TC0500003480.mm.2;5,08314473803748;4,91403603131204;6,00071436970183;7,14110615485147;6,59124127863572;7,12649858823803
TC0500003481.mm.2;7,62225141057331;7,6037925116189;7,75028094960101;8,2616389257539;7,52719501001795;7,89755942779594
TC0500003482.mm.2;8,37643405904872;8,03763350962265;7,90805643508055;7,60118426778928;7,81024269831092;7,12573605481438
TC0500003483.mm.2;10,9935276081007;10,7612635284408;10,34477033273;9,0909727189119;9,99443617099612;9,29291617064768
TC0500003487.mm.2;8,24286700315989;8,03857271319261;8,18904097313161;7,04095280004019;8,16029276628743;7,70944674378943
TC0500003489.mm.2;6,80136157062423;7,19757586322173;6,58985419586532;6,83299087014418;7,10109995201618;7,40530117386761
TC0500003490.mm.2;6,85257328224836;7,07356636906113;7,36841214159175;7,89550185355609;7,39584140763404;7,65352679969884
TC0500003491.mm.2;6,17737034918821;6,34617573576236;7,17371606560094;8,13779841472475;7,42289168865657;8,02135953163115
TC0500003495.mm.2;10,1845897345882;10,0967424584371;10,2008313384767;7,25433867109065;9,74529136883395;7,95188243383285
TC0500003496.mm.2;5,0957711716802;5,09060063581044;5,21331405076599;5,75363081758815;5,22116014040671;5,47949662325373
TC0500003497.mm.2;8,21802480268227;8,33337827413541;7,0230007050189;7,43455178724987;6,89023543583353;7,37638112349833
TC0500003504.mm.2;6,73112205952289;6,28020476025258;7,14202857786663;6,51258219769308;6,15369134189228;6,65271941207952
TC0500003506.mm.2;6,50055186127321;6,47739476707844;6,30456546337629;6,90391922128718;5,5691851763341;7,00509583354479
TC0500003507.mm.2;6,09107894123308;6,45297186017801;6,30994687723841;6,15764377378284;6,09756359279062;6,86890513200034
TC0500003509.mm.2;7,12221039321634;7,12093181839294;7,92610012278117;8,45719795456272;8,14351068308693;8,17445167549437
TC0500003513.mm.2;9,51815892005443;9,66508368301741;9,30330552289945;7,83951235109991;8,80527456814466;8,29817160706678
TC0500003514.mm.2;6,14193000106634;5,95133179157563;5,54201312629223;6,86418756773296;5,80539451644765;5,03105024564802
TC0500003516.mm.2;9,50190537870973;9,45024481235845;8,75688881730826;8,14158273952791;8,62400828190394;8,02220668022111
TC0500003518.mm.2;4,29878268380618;4,58143385891904;5,51966113986212;6,15843901004032;5,74172358543307;5,75983526079876
TC0500003529.mm.2;8,07977305948028;7,88849954224264;8,05292357942838;7,61717770915828;7,48137492721862;8,32236641400048
TC0500003531.mm.2;5,76492267653482;5,5214246120597;6,09978962097561;6,02992438379574;6,3917340067544;5,87720118483349
TC0500003532.mm.2;9,86660326897285;9,8722622604393;8,93974008756986;7,37251353813133;8,72023393748945;7,80785035610236
TC0500003533.mm.2;7,59030269077163;7,37941235698289;6,16146044566953;6,29418143043546;6,27417619286233;6,43234010280665
TC0500003536.mm.2;5,5552858784972;5,7116784070009;5,61996258846319;6,41229108843589;5,70834840335249;6,04749461729144
TC0500003538.mm.2;12,3410700057661;12,4155029375659;12,1960708106876;10,7237879723388;11,9460277264483;11,3845203236099
TC0500003540.mm.2;6,812926235695;6,65456118817233;7,08192932229602;4,90732777478673;6,84666438450925;5,7356980206119
TC0500003549.mm.2;6,42846727587716;6,64292665910043;6,56224991305142;6,51894795640612;6,06420458642474;5,67436559310537
TC0500003550.mm.2;5,25879618986439;5,36096508289075;6,30344736759413;6,67533915628201;5,94577825229646;6,79317126923511
TC0500003552.mm.2;6,4803205306222;6,43133006672479;6,23251354487961;6,58302053985887;6,04571971643442;6,41719267317558
TC0500003553.mm.2;5,89997029645964;6,21940294845974;6,30245049543312;5,62638154172474;5,85417066297876;5,3487723166726
TC0500003554.mm.2;7,19812692152907;6,85679374992497;7,48396389825085;7,42670053460573;6,18203022532179;7,07232124937279
TC0500003556.mm.2;8,21186031036835;7,95922293678483;8,9333954828388;8,31222119062734;8,45715450537426;8,52707057350688
TC0500003560.mm.2;11,7831227794978;11,7743785600565;11,0228865839301;8,94555201731932;10,721807465928;9,75696738654109
TC0500003563.mm.2;6,87564819586187;6,72131093925822;7,52147287391864;7,10318657507632;6,6546328309102;6,79882005486464
TC0500003565.mm.2;3,91631283481098;3,99771098725561;4,03283249880816;4,1479736481404;4,39348732101046;4,88924334088061
TC0500003566.mm.2;8,32720358001282;8,18089301437663;7,38449788765694;7,64499929223057;6,41967485941527;7,26963072093248
TC0500003568.mm.2;8,67693888087541;8,52050338722856;8,06133709597514;6,37713845108456;8,0979028388038;7,33363416242885
TC0500003569.mm.2;3,62956173398377;3,61974175991234;3,71955947857065;4,869426398593;3,48437960463557;3,73139643433683
TC0500003573.mm.2;7,18277571799598;7,22564734615935;6,87529392291943;8,06075553567442;7,12322548130867;8,11689126576244
TC0500003576.mm.2;4,66057843030243;5,27831164268187;4,45609964742183;4,76189378253909;5,19676893361992;5,22145004111858
TC0500003582.mm.2;10,3302352468344;9,48449945437301;9,12243902153575;7,45489370338777;8,09416480664538;7,78410767897477
TC0500003585.mm.2;7,30310527643185;7,60150545538624;6,96760692470248;4,97519961326652;6,21946761982013;7,02372449528206
TC0500003587.mm.2;3,46273209282772;3,825658860175;3,37218187679467;4,36474900264879;3,65617592212289;4,43491542335826
